neighborhood,price,beds,baths,toilets,extra
JabiJabi Abuja,"₦ 330,000",1 beds,0 baths,0 Toilets,A clean self with tiolet and wardrobe with a small space for kitchen with kitche.. 
Jabi axisJabi Abuja,"₦ 1,600,000",3 beds,4 baths,4 Toilets,Spacious 3 bedroom flat with well finished modern facilities rent is 1:6m.. 
Wuse Zone 6Wuse 1 Abuja,"₦ 900,000",1 beds,1 baths,1 Toilets,"ServicedBeautifully finished 1bedroom flat, serene location, well finished interior, ven.. "
2/2Kubwa Abuja,"₦ 250,000",beds, baths,  Toilets,"Recently vacated self-con, good bed space, kitchen and bathroom well fitted, sec.. "
Lokogoma Abuja,"₦ 850,000",1 beds,2 baths, Toilets,"Newly BuiltNewly built 1bed room flat for rent ,850k at Lokogoma Efab estates... "
Jabi Airport junctionJabi Abuja,"₦ 1,300,000",3 beds,4 baths, Toilets,It's a clean 3 bedroom flat all rooms with p.o.p finishing rent 1:3m service cha.. 
Kubwa Abuja,"₦ 500,000",2 beds,2 baths,2 Toilets,"Furnished Newly BuiltNewly Built 2 bedroom flat for rent in Kubwa. Fully furnished with POP ceiling, .. "
"Phase 2, Cajaah EstateOrozo Orozo Abuja","₦ 800,000",1 beds,1 baths,2 Toilets,"Newly BuiltMini Flat en suite for rent at House No GO1 phase 2, Caajah Estate, Orozo, Abuja.. "
69 roadGwarinpa Abuja,"₦ 1,500,000",2 beds,2 baths,3 Toilets,Furnished Serviced Newly BuiltA clean and standard serviced two-bedroom apartment for rent along 69 road. .. 
Jabi Abuja,"₦ 3,500,000",3 beds,3 baths,4 Toilets,ServicedProperty type: 3 bedroom flat for rent. Location: Jabi Rent: N3.5m ( inclusive.. 
-Jahi Abuja,"₦ 3,500,000",3 beds,3 baths,4 Toilets,Serviced Newly BuiltProperty type: Newly built and serviced 3 bedroom flat for rent. AC's available.. 
River Park EstateLugbe Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,Serviced Newly BuiltProperty type: Clean and serviced 3 bedroom flat for rent. Location: River Park.. 
Utako Abuja,"₦ 3,500,000",3 beds,3 baths,4 Toilets,ServicedProperty type: Neatly finished and serviced 3bedroom flat for rent. AC's Gener.. 
F01Kubwa Abuja,"₦ 1,200,000",2 beds,2 baths,2 Toilets,Property type: 2 bedroom flat for rent (First floor) Location: F01 Kubwa Rent.. 
Kaura (games Village) Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,Serviced Newly BuiltProperty type: Brand new and exquisitely finished 12 units of three bedroom Fl.. 
Katampe Ext Abuja,"₦ 3,000,000",3 beds,3 baths,4 Toilets,"Serviced Newly BuiltSpacious 3bedroom flats with bq in katampe extension, diplomatic zone. Rent i.. "
Gwarinpa Abuja,"₦ 1,400,000",2 beds,3 baths,10 Toilets,Newly BuiltA well finished two bedroom apartment at IPENT Estate Gwarinpa opposite Efab Met.. 
...Durumi Abuja,"₦ 2,500,000",2 beds,2 baths,3 Toilets,"Service apartment with Generator, AC, Uniform security .. "
Nicon junctionKatampe Main Abuja,"₦ 1,500,000",4 beds,4 baths,4 Toilets,Spacious four bedrooms block of three flats to let at katampe main by Gishiri si.. 
ADAFEMISub Urban District Abuja,"₦ 260,000",2 beds,2 baths,2 Toilets,good place to live .. 
Utako Abuja,"₦ 3,000,000",3 beds, baths, Toilets,Newly Built6 Nos. 3 Bedroom (N3m p/a) and 6 Nos 2 Bedroom (N2.5m p/a) Apartments in Utako f.. 
MabuchiMabushi Abuja,"₦ 1,200,000",2 beds,3 baths,3 Toilets,Well renovated two bedrooms block of six flat at mabuchi on a small untarred roa.. 
"Federal Housing Authority, LugbeLugbe Abuja","₦ 900,000",2 beds,2 baths,2 Toilets,"Newly BuiltNewly built 2 Bedroom Flat for rent in FHA, Lugbe. Facilities ?brand new house.. "
3rd avenue gwarinpa Gwarinpa Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,ServicedA Neat 3bedroom flat at gwarinpa Serviced .. 
Durumi by NNPCDurumi Abuja,"₦ 1,500,000",2 beds,2 baths,2 Toilets,FurnishedTastefully built 2 bedroom flat in a good and serene environment.. 
AbujaGuzape Abuja,"₦ 2,000,000",1 beds,2 baths,2 Toilets,FurnishedTO LET?? New 4 units of 2 Bedroom Apartment All rooms are ensuite with gues.. 
Wuse Zone 7 Harper StreetWuse 2 Abuja,"₦ 90,000",6 beds,2 baths,2 Toilets,"Furnished Serviced Newly BuiltA well furnished and equipped office with cafeteria, reception, pantry, a large .. "
Located at Igbo Agbowa by Abuja off Ibeshe Road immediately after lagoon EstateIbeshe Ikorodu Lagos,"₦ 250,000",1 beds,1 baths,1 Toilets,"Newly BuiltA Tastefully and we'll Finished Mini Flat with fitted wardrobes,, Spacious Rooms.. "
"Obasi E. Amobi Street, NyanyaNyanya Abuja","₦ 650,000",3 beds,3 baths,4 Toilets,Newly BuiltTastefully finished in 3 storey building.. 
JahiJahi Abuja,"₦ 3,000,000",3 beds,3 baths,0 Toilets,Serviced Newly BuiltTo let at Jahi. A newly completed serviced block of residential apartment compr.. 
WuyeWuye Abuja,"₦ 2,200,000",2 beds,3 baths,2 Toilets,ServicedNice 2 bedroom service apartments in Wuye good location standard house good envi.. 
"District center estate, KubwaKubwa Abuja","₦ 750,000",2 beds,3 baths,3 Toilets,"A spacious and neat two bedroom apartment in a very good neighborhood,has three .. "
After News Engineering DawakiGwarinpa Abuja,"₦ 1,100,000",2 beds,2 baths,2 Toilets,Furnished Serviced Newly BuiltNewly built and serviced apartment for rent.. 
Saburi extension Opp pantaker Dei Dei Abuja,"₦ 300,000",1 beds,1 baths,1 Toilets,A room and parlour apartment for rent at Saburi deidei. In a serene environment.. 
No.1 Cyprian Ukpabia StreetKubwa Abuja,"₦ 650,000",2 beds,2 baths,3 Toilets,This is a 2-bedroom flat situated along Arab road. Steady electricity! Steady .. 
Second avenue bit close to conner shopGwarinpa Abuja,"₦ 1,200,000",2 beds,2 baths,3 Toilets,Newly BuiltClean 2 bedroom newly-built apartment to let at an affordable rate the apartment.. 
Main Street Maccido Royal estateGaladinmawa Abuja,"₦ 1,500,000",3 beds,4 baths,4 Toilets,Newly BuiltA clean three bedroom flat in Maccido Royal estate along Galadimawa for rent. Al.. 
Chika phase2Chika Abuja,"₦ 450,000",2 beds,1 baths,1 Toilets,Newly BuiltIn Good shape.... .. 
"Cbn road, KaruJukwoyi Abuja","₦ 1,350,000",3 beds,4 baths,4 Toilets,"Furnished Newly Built3 bedroom flat with a bq in a serene environment along Abuja clinic way, Back of.. "
In a serene and secured Estate.Utako Abuja,"₦ 2,000,000",2 beds,2 baths, Toilets,2 bedroom Mini flat Flat / Apartment for rent In a serene and secured Estate. Ut.. 
...Maitama Abuja,"₦ 4,000,000",4 beds,5 baths,5 Toilets,Newly BuiltNicely built 4-Bedroom semi detached house Nicely built 4-Bedroom semi detached.. 
EstateLugbe Abuja,"₦ 800,000",2 beds,2 baths,3 Toilets,Well renovated 2bedroom flat Spacious room Ample parking space Constant light.. 
"Maitama, agunyi irinosi StreetCentral Area Abuja","₦ 1,200,000",beds,4 baths, Toilets,FurnishedWell furnished 3 bedrooms flat for rent per annual inspection and registration c.. 
Life Camp Abuja,"₦ 1,700,000",3 beds,3 baths,4 Toilets,Newly BuiltNew and serviced 3 bedroom flat All room en-suite Pop finishing Air conditi.. 
FHALugbe Abuja,"₦ 1,100,000",2 beds,2 baths,3 Toilets,Newly Built2bedroom apartment Rent 1.1m Caution fee 100k Service charge 50k.. 
Durumi Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,Newly BuiltWC bathrooms and toilet Parking space Security POP fittings Inbuilt wardrob.. 
"Victory Street, Gbazango ExtensionKubwa Abuja","₦ 800,000",2 beds,2 baths,2 Toilets,"Welcome Renovated Apartment. With water, POP, Prepaid meter, perimeter fencing, .. "
Fcda kubwaKubwa Abuja,"₦ 1,500,000",3 beds,2 baths,3 Toilets,Fcda kubwa Abuja.. 
Jahi Abuja,"₦ 2,500,000",2 beds,2 baths,1 Toilets,Serviced Newly BuiltAL MAKANI Real Estate proudly presents to you; An Apartment Complex within a .. 
"S & D Apartments, Plot 150, Wuye, AbujaWuye Abuja","₦ 2,500,000",4 beds,4 baths,5 Toilets,Serviced Newly BuiltA block of six 3 bedroom all ensuite flats with a single room self contained boy.. 
PwKubwa Abuja,"₦ 700,000",2 beds, baths,3 Toilets,"A very clean two bedroom three units in a compound in a Serene environment, with.. "
By Aso RadioKatampe Main Abuja,"₦ 1,700,000",3 beds,3 baths,4 Toilets,"Spacious 3bedroom block of flats, all rooms insuite. Features are: Fitted kitc.. "
Jahi Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,Serviced Newly Built3 bedroom Flat / Apartment for rent Jahi Abuja.. 
Kapua near Federal housing Lugbe Abuja,"₦ 3,500,000",4 beds,5 baths,5 Toilets,Newly BuiltNewly built 4 bedroom duplex.. 
Close to sea dry hotelKubwa Abuja,"₦ 1,000,000",2 beds,2 baths,3 Toilets,Newly BuiltA brand new and very spacious 2 bedroom flat in FO1 for rent. Good light and wat.. 
lugbe behind premier accademy fha.Lugbe Abuja,"₦ 500,000",beds, baths, Toilets,A clean 2bedroom flat for rent at lugbe behind premier accademy fha... 
"Chairman Quaters, Bwari, Abuja.Kubwa Sub Urban District Abuja","₦ 297,000",1 beds,1 baths,1 Toilets,Serviced Newly BuiltJust Completed and Finely finished 1-Bedroom Apartment; with dining space. Elect.. 
Arab road Kubwa Abuja,"₦ 700,000",1 beds,2 baths,2 Toilets,"Newly BuiltA brand new and very standard 2 bedroom flat, with pop, constant light and water.. "
Dawaki close to fly over that leads to efab metropolis Gwarinpa Abuja,"₦ 900,000",2 beds,0 baths,3 Toilets,"Newly BuiltVery neat compound, neat PVC finished, close to the express .. "
Life Camp Abuja,"₦ 1,400,000",2 beds,2 baths,2 Toilets,FurnishedNewly Built 2 Bedroom Furnished Apartment at Brains and Hammers City Estate Life.. 
Wuye Abuja,"₦ 1,250,000",1 beds,2 baths,2 Toilets,"ServicedTastefully finished with pop ceiling wardrobe and kitchen cabinet, serviced with.. "
Kubwa Abuja,"₦ 900,000",3 beds,4 baths,4 Toilets,Newly BuiltThis apartment is newly built is 3 bedroom with four toilet .. 
"Plot 65, lifecamp extension,near AA Rano Petrol station and after Gwarinpa ultra modern market,and Access bank.Life Camp Abuja","₦ 1,400,000",3 beds,3 baths,4 Toilets,"ServicedAccommodation details (1) Pop finishing, with all rooms ensiute. (2)guest toil.. "
Wuye Wuye Abuja,"₦ 1,500,000",2 beds,2 baths,3 Toilets,ServicedTop Notch two bedroom flat the rent is going for 1.5 million service charge of 5.. 
-Mpape Abuja,"₦ 1,000,000",2 beds,3 baths,3 Toilets,Servicedgood looking apartment in a serene environment with a great security... 
GwarinpaGwarinpa Abuja,"₦ 1,300,000",3 beds,3 baths,3 Toilets,"Furnished Newly BuiltSpacious 3 bedroom flat, all rooms ensuite, guest toilet, well finished with pop.. "
Maitama ext mpapeMpape Abuja,"₦ 850,000",2 beds,2 baths,3 Toilets,"ServicedVery clean with constant light, security etc.. "
Paradise streetLife Camp Abuja,"₦ 2,500,000",4 beds,4 baths,5 Toilets,Serviced Newly BuiltNewly built 4bedroom with bq locatee at lifecamp.. 
Off 69 Road GwarimpaGwarinpa Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,Serviced Newly Built2 bedroom flat + 1 room BQ serviced... 
...Gwarinpa Abuja,"₦ 3,500,000",3 beds,0 baths,0 Toilets,"This is a 3 bedroom bungalow beautifully finished with pop, beautiful light fitt.. "
New site estate sauka close to FHALugbe Abuja,"₦ 550,000",1 beds,1 baths,1 Toilets,Newly BuiltQuick rent??? One Bedroom apartment for rent located at New site Estate Sauka.. 
Kado estateKado Abuja,"₦ 1,500,000",2 beds,2 baths,3 Toilets,FurnishedAn alluring two (2) bedrooms flat located in Kado Estate. Newly renovated with w.. 
by ABC TRANSPORTUtako Abuja,"₦ 3,500,000",3 beds,3 baths,4 Toilets,"Furnished Serviced Newly BuiltTastefully finished and serviced 3bedroom flats to let in Utako District, Abuja .. "
...Durumi Abuja,"₦ 2,800,000",0 beds,0 baths,0 Toilets,Available for yearly rent is an exquisitely finished and fully Serviced 3-bedroo.. 
...Guzape Abuja,"₦ 4,000,000",0 beds,0 baths,0 Toilets,TO LET... Brand new spacious 4bedrooms flat. This property is located in a s.. 
...Wuye Abuja,"₦ 3,500,000",0 beds,0 baths,0 Toilets,A well spacious renovated 3bedrooms terrace duplex. This property is located in.. 
Gwarinpa Abuja,"₦ 2,500,000",4 beds,4 baths,4 Toilets,Furnished Newly BuiltAmple parking space - Treated water - Located in a secured and serene environm.. 
